dim_0,dim_1,dim_2,dim_3,epoch,token
1.5943488,0.7204618,0.012301463,-0.9689351,158,sched_getaffinity
-0.8407776,0.09276774,1.5476167,-0.85728866,158,inotify_add_watch
1.7672391,-0.6454152,0.2751744,0.40100685,158,connect
0.9663287,0.4556248,-0.3650621,1.5338949,158,mount
1.0696937,-0.61091536,-0.4205366,-1.4566686,158,clone3
-0.18134661,-1.5342708,0.5162426,-0.36180437,158,kill
-1.1598929,0.5319319,1.3772179,-0.33430317,158,geteuid
1.0523518,0.5922915,1.5645972,-0.27703825,158,memfd_create
0.38014248,-0.7191357,0.3600965,-1.7604939,158,accept4
-0.6916786,-0.076933265,1.2987157,-0.9936258,158,getuid
-0.01681632,0.06224957,-0.1324283,-1.479384,158,getegid
-0.9557537,0.02870095,0.9170983,-0.8365117,158,brk
0.31332594,0.56485826,0.050124526,0.55444926,158,wait4
0.48241198,1.0371135,-0.5062457,-1.5141649,158,sched_getscheduler
0.25756267,-1.1368321,0.12629329,-0.2696299,158,getxattr
-1.1731962,-0.32206288,-1.0850831,0.27633497,158,rename
-0.33320692,0.71100754,0.8146964,-1.6332667,158,getgid
-0.60191923,-1.4442197,0.5793387,1.0619897,158,socketpair
-1.1983186,0.073732086,-1.0855604,0.01207626,158,sched_yield
-1.3279899,-0.053982228,0.20650175,-1.4169326,158,fstatfs
1.383859,1.2784956,-0.5990835,0.3024585,158,clone
-0.08074601,0.0017398018,0.442209,-1.9488274,158,prlimit64
0.81377155,-0.27734694,-0.108470485,-1.8025229,158,getpriority
-0.93203074,-1.136017,1.3279592,-0.2780427,158,getsockname
1.0153961,0.676752,-0.83087426,0.33130988,158,tgkill
0.77986735,0.08217541,0.30882075,-0.93974775,158,pipe2
1.6742915,0.83694845,0.5487478,-0.44068584,158,bpf
-1.3394542,0.5241149,-0.6590649,1.2234377,158,shmat
-0.5673332,-0.70048714,1.7719249,-0.21847777,158,mkdir
-0.64561933,-0.78869873,1.7041898,-0.20344593,158,shmctl
0.007788523,-0.38819218,-0.60989904,1.6689167,158,shmdt
-0.28879777,0.94205624,0.1465,1.1065283,158,eventfd2
0.9177276,0.57940954,1.1632206,1.212014,158,arch_prctl
-1.2668732,0.14432341,0.48826632,-1.4614372,158,pwrite64
0.03292986,-0.11251972,1.1454188,-0.4540487,158,fadvise64
-1.3865674,-0.19002342,0.5665665,-1.0931697,158,faccessat2
1.708956,-0.43821457,0.2974469,0.26625594,158,stat
-1.5880289,0.9526191,-0.7326498,0.029759213,158,getppid
-0.90450096,-1.1114568,1.3000995,0.18991134,158,bind
-0.99385196,0.4210105,1.4276295,-0.4271178,158,execve
1.1444229,0.5377023,-0.3407207,-1.045814,158,umask
-0.20303468,0.4896252,1.3433514,-1.0196859,158,clock_nanosleep
-1.4762342,-0.7833828,-0.5148451,-0.005832709,158,seccomp
-1.1083697,-0.9683913,0.9294344,0.9838972,158,shmget
0.3386477,0.2410865,-0.7601471,1.1504475,158,readahead
0.2110208,-0.2369427,0.46258405,1.9140195,158,recvmmsg
-0.12108794,0.84780616,1.683924,-0.26264146,158,setresgid
1.1087756,0.9330024,-1.0160813,-0.931505,158,select
1.3122708,1.2663028,0.33364272,-0.75040287,158,umount2
-1.2694619,-0.3985791,0.13082732,0.57033443,158,shutdown
-1.2564883,1.0020671,-0.4858652,-0.3246273,158,sysinfo
-0.22884472,0.20197597,1.1111865,-1.634656,158,sigaltstack
-0.8254589,-0.7667055,0.770309,1.3122958,158,getpeername
-1.3417289,0.78137624,0.6745634,-1.050785,158,epoll_create1
0.06939682,1.1661319,0.6215039,1.4996845,158,dup2
-0.49795064,-0.25607955,0.29539338,-0.34158048,158,utimensat
-0.8570697,0.225998,0.38757628,1.3876594,158,sched_setscheduler
0.9595164,0.3536059,0.41652775,-0.11778255,158,set_tid_address
0.39742878,0.97754276,0.27882525,1.6759225,158,set_robust_list
-1.2683675,0.5018964,1.0501995,-0.5673687,158,rseq
0.40129837,-0.8252929,-1.3529925,-1.1520687,158,accept
-1.1928512,1.4687818,0.19250399,-0.46207282,158,getcwd
-1.7854419,0.36847618,-0.18173128,0.771894,158,restart_
-0.48006484,1.1976116,-0.95881855,0.371478,158,fdatasync
-1.4812301,0.98028725,0.55078065,-0.6860444,158,fsync
0.8933418,0.4807273,-1.6862034,0.35715434,158,gettimeofday
-0.81290203,-1.393138,0.25749406,-0.8542273,158,setpriority
-0.35281667,1.0278331,1.5525919,-0.63916934,158,flock
1.0978627,-0.56361514,0.9082644,1.2853369,158,symlink
0.3463136,-1.2996546,0.45009226,1.4101,158,syslog
0.49559695,-0.6018464,1.4327555,-1.088105,158,close_range
1.4165242,1.223053,0.08245156,-0.30088452,158,dup3
-0.55897963,0.18900087,1.0911701,0.85757107,158,linkat
-1.02232,1.4744823,-0.43984812,-0.7380468,158,capget
-0.04688335,1.0094774,1.1207552,-1.3125033,158,mkdirat
-0.97352666,1.0640498,1.3079376,-0.45754012,158,capset
0.2900583,0.6303524,-0.61570877,-1.771842,158,sched_get_priority_min
-1.6405448,-0.51357085,-1.0201464,-0.06449133,158,signalfd4
-0.9872148,0.27267298,1.1645447,-1.2628901,158,removexattr
-0.3953424,-1.7229644,0.52103895,0.088117324,158,getresuid
0.5824122,-1.5983596,0.8771731,0.5801809,158,fchmod
0.056694902,1.3242835,1.3423063,0.66428316,158,mincore
-1.6091849,0.8468793,-0.614769,-0.5615861,158,sched_get_priority_max
0.62669,-0.23717071,-1.5551952,-0.3129286,158,personality
-1.1998688,-1.4916732,-0.23109962,-0.2868819,158,inotify_init1
-0.8757417,1.1683934,-0.7057119,-1.1704289,158,chmod
1.7866616,-0.82414275,-0.35371092,-0.05929983,158,unshare
1.3283137,0.6112873,0.4621087,1.2838869,158,inotify_init
0.60416776,-0.9505048,0.97366214,-1.3354789,158,rmdir
-0.84944063,-0.07158027,-1.7619106,0.06513274,158,setreuid
-1.057418,-1.0685302,-0.70706767,-1.1136271,158,setsid
-0.67357194,-0.054488625,0.21868281,-0.45910877,158,getresgid
-0.692332,-1.8564503,-0.22556573,0.15293394,158,setxattr
-0.43054265,-1.0354019,0.05193693,1.6552577,158,chown
1.4610307,-0.81422824,-0.9254244,-0.36983463,158,inotify_rm_watch
1.1092323,-0.13669656,-0.26162815,-1.5477556,158,pivot_root
-0.056354772,-0.9224923,-1.5114746,-0.39191,158,setregid
1.3052965,0.45327237,-1.3913577,0.39353275,158,vfork
-0.624931,0.20802225,1.5600724,0.06122299,158,getpgrp
1.4019483,0.06456387,-1.3258224,0.5220797,158,setpgid
-1.723259,2.4067316,-0.22422081,0.31974378,158,chdir
0.0,0.0,0.0,0.0,159,recvmsg
-0.20648448,0.33046487,-1.381028,0.7856513,159,futex
-0.22718054,-1.1744816,0.041092627,-0.023097515,159,epoll_wait
0.49213728,0.0784429,-0.6950316,-0.70124656,159,writev
-1.6645067,-0.19705951,0.6741965,0.3102945,159,poll
0.65923697,-0.6833901,-0.10133423,-0.34133467,159,ioctl
0.8413737,0.38662416,0.085765496,0.62466615,159,read
-0.15043835,0.10222121,-0.53958774,-0.46920776,159,setitimer
1.1490479,1.0463498,-0.80666214,-0.96650755,159,getrusage
-0.0020809616,0.17578515,-0.19378352,0.7056866,159,write
-0.9980956,0.29972795,-0.55899686,0.3591744,159,sendto
1.9257777,-0.13716276,-0.18082719,0.04219012,159,rt_sigprocmask
0.8042362,0.667069,0.11512068,0.75577354,159,getpid
0.6705014,-0.12353923,0.78693604,0.14909667,159,ppoll
0.07878492,0.7814636,0.09691709,-0.09422099,159,close
0.8970494,0.13513257,1.741946,0.37771052,159,openat
0.6408214,-0.497044,1.1415621,-0.19834317,159,newfstatat
1.2417973,-0.43433744,-0.6722899,-1.1949699,159,pselect6
-1.0041991,1.2486757,0.92700624,-0.2080235,159,getrandom
-0.36733142,1.6753547,-0.9641964,0.17681967,159,madvise
-0.81523025,0.6813901,0.1886357,1.6839012,159,sendmsg
1.1177841,-1.5605472,-0.28408882,0.48429742,159,lseek
0.5528394,0.7574332,-0.25841445,-0.11017779,159,mmap
-0.052750517,-0.077060595,-0.24070019,-0.8620214,159,recvfrom
0.844303,0.15804729,1.3495328,0.07306819,159,fcntl
-0.005655624,0.8749359,1.0973908,0.9738,159,munmap
0.69702774,-0.7904854,-0.695238,-0.20726798,159,rt_sigreturn
0.880596,-0.37998042,0.40315592,-1.62102,159,statfs
-0.28463507,1.7018403,0.5782216,-0.073271714,159,mprotect
0.90294415,1.4396075,0.7325395,0.6361833,159,access
-1.0340377,0.62424904,1.1467193,-0.21712458,159,epoll_ctl
0.17502561,0.34084904,1.274308,-1.1914653,159,fstat
1.5334443,-0.6483691,-0.49830383,-0.94302136,159,kcmp
0.35004368,0.6111842,-0.81422883,1.6855129,159,clock_gettime
-1.606332,0.80431664,-0.56521225,-0.65432525,159,gettid
1.8004671,0.2275342,-0.28893405,-0.72082466,159,rt_sigaction
0.051333964,0.8468296,-1.2597257,0.065883905,159,nanosleep
1.4384565,1.0659555,0.53349507,-0.38906473,159,alarm
0.029967071,0.88887244,1.7217183,-0.4570559,159,statx
0.08470825,1.2167639,0.7764079,-1.3818467,159,ftruncate
-0.86859846,0.7938263,-0.58906317,1.5061145,159,lstat
-0.11214745,0.6231079,1.7082376,0.8252777,159,readlink
-0.061020505,1.4974205,1.1388801,-0.5517447,159,fallocate
0.87707204,-1.287615,0.654008,0.8051716,159,unlink
0.63332176,-0.12500717,0.9173416,1.6309973,159,getdents64
-0.66065073,-0.61989594,0.34943032,-1.0918678,159,setsockopt
0.85760945,0.41940403,1.2248198,-1.1916804,159,pread64
-0.22496927,-1.5437043,1.1159858,0.20686208,159,getsockopt
1.112425,0.49859667,0.2282781,1.4575742,159,dup
-1.1426426,0.55655,1.4566026,0.3785947,159,uname
0.22340742,-1.4909863,0.5235526,-1.1989458,159,socket
-0.24524213,1.5361179,0.049646474,-1.128526,159,prctl
0.6464597,1.3462622,0.13208665,-0.66510296,159,readlinkat
-1.3030502,0.9523442,-0.97330856,-0.03520909,159,timerfd_settime
0.4219796,-0.31227276,-0.9136103,1.2807431,159,epoll_pwait
0.13094443,-0.8157268,0.28684524,-1.0209926,159,waitid
1.6218845,0.88159716,-0.05381968,-0.7677109,159,sched_getaffinity
-0.62229854,0.05189887,1.5609177,-0.45511326,159,inotify_add_watch
1.7271138,-0.28408718,0.38415024,0.48936144,159,connect
1.0693911,0.39673603,-0.07700544,1.6233249,159,mount
0.9218381,-0.61458236,-0.59354377,-1.5065548,159,clone3
-0.094548605,-1.7021936,0.42004493,-0.95768434,159,kill
-1.0919449,0.59883225,1.1930026,-0.2807886,159,geteuid
1.0141569,0.4919964,1.4748589,0.17967165,159,memfd_create
0.38497907,-0.61550796,0.17004552,-1.7987081,159,accept4
-0.18887538,0.00390282,1.8848529,-0.40930188,159,getuid
0.053496454,0.094641425,-0.42627305,-1.4445118,159,getegid
-0.8365651,0.08395908,1.2705803,-1.1721513,159,brk
0.43669534,0.6691102,-0.101446085,0.610052,159,wait4
0.21705744,0.83760434,-0.42192924,-1.1116537,159,sched_getscheduler
0.08677252,-1.0144618,0.22591953,-0.07051326,159,getxattr
-1.0000218,-0.0013657158,-1.4532993,0.20897812,159,rename
-0.82884914,0.8749593,0.8101707,-1.3751647,159,getgid
-0.75856173,-1.2594018,0.56336564,1.1236905,159,socketpair
-1.2598059,0.08972747,-1.5464453,0.11551962,159,sched_yield
-1.450636,-0.15593526,0.34753138,-1.2896385,159,fstatfs
1.8389118,0.48217565,-0.13429965,0.23181914,159,clone
-0.052630518,0.20719396,0.2738463,-1.9695961,159,prlimit64
1.0746766,-0.10346415,-0.37779787,-1.6406199,159,getpriority
-0.7653053,-1.0977908,1.4197186,-0.21074353,159,getsockname
0.9804632,0.6105763,-0.88199914,0.9190474,159,tgkill
0.41004393,0.04237426,0.44871485,-1.1601597,159,pipe2
1.8079941,0.8197859,0.22848903,-0.08306906,159,bpf
-1.424361,0.4048186,-0.37044883,1.2923175,159,shmat
-0.41247192,-0.6312427,1.8359898,-0.12548916,159,mkdir
-0.4032039,-0.502894,1.8677211,-0.29118374,159,shmctl
-0.07817399,-0.12927116,-0.62070787,1.8394228,159,shmdt
0.044257205,0.50050783,0.6795568,0.9855007,159,eventfd2
0.6343119,0.8116185,1.0179052,1.3446925,159,arch_prctl
-1.0764564,0.13530684,0.2982515,-1.6534749,159,pwrite64
-0.18996085,-0.12369518,1.0200766,-0.4628331,159,fadvise64
-1.313102,-0.39122745,0.8387367,-0.9815123,159,faccessat2
1.658015,-0.44283667,0.2778292,0.27789056,159,stat
-1.5039767,1.198097,-0.43453357,-0.33733988,159,getppid
-0.6264248,-1.3830274,1.2246549,0.27738884,159,bind
-0.99160963,0.6888019,1.5011108,-0.19941528,159,execve
0.9608477,1.0439756,-0.36275303,-1.274466,159,umask
-0.19259164,0.5323872,1.3351822,-1.0254341,159,clock_nanosleep
-0.93335676,-0.7898777,-0.5406832,-0.036571782,159,seccomp
-0.76285726,-0.8376444,1.0975442,0.86200714,159,shmget
0.2314947,0.58120936,-0.6145095,1.6165086,159,readahead
0.13452326,-0.002512919,0.3341061,1.9519477,159,recvmmsg
-0.014381291,0.86957353,1.7981688,-0.101110436,159,setresgid
1.1702465,0.4623291,-0.78158027,-1.3438401,159,select
1.4926494,1.1513797,0.33799016,-0.5762677,159,umount2
-1.5322473,-0.9218819,-0.33056924,0.8325116,159,shutdown
-1.2442865,0.91631806,-0.35518157,-0.47469753,159,sysinfo
-0.60797846,-0.1486673,0.6175012,-1.6219804,159,sigaltstack
-0.9561822,-0.3872454,0.60792357,1.5575936,159,getpeername
-0.90015864,0.7935866,0.83138084,-1.3670186,159,epoll_create1
-0.056174565,1.1509597,0.7117366,1.4642881,159,dup2
-0.6655681,-0.45897228,0.1284027,-0.13115497,159,utimensat
-0.68623424,0.28609693,0.33053982,1.3790885,159,sched_setscheduler
0.6516684,0.50339335,0.12249457,0.20664483,159,set_tid_address
0.7299359,0.5672484,-0.028252121,1.773309,159,set_robust_list
-1.3418518,0.67463404,0.9918369,-0.37174854,159,rseq
0.40407857,-0.78963387,-1.3963788,-1.1239773,159,accept
-1.3650814,1.1648437,0.5788748,-0.3174305,159,getcwd
-1.0539225,0.6954985,0.12180957,0.97027105,159,restart_
-0.51502544,1.1629248,-0.899093,0.27529693,159,fdatasync
-1.6462187,0.76659447,0.59053797,-0.5946104,159,fsync
0.5636979,0.65444964,-1.7900281,0.22302252,159,gettimeofday
-0.90381324,-1.4915023,0.22877496,-0.8973264,159,setpriority
-0.28977877,1.0938623,1.5952699,-0.4178596,159,flock
1.2115918,-0.5627025,0.8962768,1.1883173,159,symlink
0.5895527,-0.8882138,0.6835957,1.5479667,159,syslog
0.4136981,-0.7666028,1.2041249,-1.3383784,159,close_range
1.4295833,1.2054712,0.07931347,-0.3194209,159,dup3
-0.98942024,-0.05779173,1.2305332,0.30819508,159,linkat
-0.60843563,1.3726169,0.00848384,-0.6237824,159,capget
0.22165234,0.8377832,1.2417308,-1.3065579,159,mkdirat
-1.2490541,0.9775072,0.97314584,-0.19860712,159,capset
0.47305572,0.7156447,-0.74649626,-1.6452398,159,sched_get_priority_min
-1.6307,-0.48027146,-1.0532757,-0.027688548,159,signalfd4
-1.3046596,0.18261716,0.9143597,-1.1720713,159,removexattr
-0.3951213,-1.7231447,0.5208379,0.08837364,159,getresuid
0.7369942,-1.6140289,0.7782546,0.49605379,159,fchmod
0.056694902,1.3242835,1.3423063,0.66428316,159,mincore
-1.6091849,0.8468793,-0.614769,-0.5615861,159,sched_get_priority_max
0.62669,-0.23717071,-1.5551952,-0.3129286,159,personality
-1.0584391,-1.6613524,-0.15019922,-0.31153652,159,inotify_init1
-0.9527724,1.1822314,-0.8129559,-1.0166887,159,chmod
1.6812496,-0.88970715,-0.6036554,0.13198914,159,unshare
1.299285,0.5887747,0.42601824,1.3355563,159,inotify_init
0.55924946,-0.923611,1.0999582,-1.2744701,159,rmdir
-0.82673895,-0.31897822,-1.7712353,0.27835262,159,setreuid
-0.9685324,-1.0609399,-0.80164826,-1.1374143,159,setsid
-0.67357194,-0.054488625,0.21868281,-0.45910877,159,getresgid
-0.99017066,-1.6243786,-0.074209586,0.4589294,159,setxattr
-0.44390932,-0.9984615,-0.16145393,1.6673186,159,chown
1.442284,-0.85832053,-1.0003448,-0.42709818,159,inotify_rm_watch
1.2753247,-0.45177656,-0.28580913,-1.2928048,159,pivot_root
0.1529079,-1.1224943,-1.3569962,-0.13202985,159,setregid
1.3616998,0.1175718,-1.4585829,0.066975474,159,vfork
-0.4398265,0.51555806,1.8555812,0.3123624,159,getpgrp
1.4019483,0.06456387,-1.3258224,0.5220797,159,setpgid
-1.723259,2.4067316,-0.22422081,0.31974378,159,chdir
0.0,0.0,0.0,0.0,160,recvmsg
-0.14249009,0.35568705,-1.3247843,0.87711024,160,futex
-0.22669853,-1.0916694,0.08075393,0.04269411,160,epoll_wait
0.50327736,0.02116512,-0.725507,-0.7414064,160,writev
-1.8119694,-0.13569182,0.66495365,0.3880657,160,poll
0.70217806,-0.66271377,-0.16688722,-0.2842689,160,ioctl
0.789658,0.23282072,0.056308076,0.7769317,160,read
-0.13658677,0.07926594,-0.59338003,-0.3839989,160,setitimer
1.0793324,1.0212244,-0.6781087,-0.82118976,160,getrusage
-0.1533288,0.1863306,-0.3552641,0.78831303,160,write
-1.0157112,0.26258308,-0.55290043,0.361547,160,sendto
1.845398,-0.08659558,-0.33871147,-0.17744632,160,rt_sigprocmask
0.84720373,0.633537,0.022182163,0.74191284,160,getpid
0.6867463,-0.07195185,0.91157,0.25392327,160,ppoll
0.08000627,0.80237234,0.10348169,0.027850414,160,close
1.0139433,0.15454485,1.5938683,0.45369783,160,openat
0.5702211,-0.5541703,1.1576271,-0.042830817,160,newfstatat
1.2360489,-0.20744008,-0.67966706,-1.4025706,160,pselect6
-0.9416287,1.3258688,0.85326904,-0.07841357,160,getrandom
-0.42579675,1.6940467,-0.9097528,0.24480383,160,madvise
-0.93334335,0.7106317,0.22955431,1.5211089,160,sendmsg
1.0297234,-1.5986358,-0.20265369,0.5144033,160,lseek
0.3843411,0.828522,-0.14486712,-0.056697085,160,mmap
0.06035805,0.08794907,-0.31239474,-0.8661511,160,recvfrom
0.87147534,0.26320148,1.5795578,0.16352838,160,fcntl
0.0051443214,0.7727466,1.1539165,0.99536175,160,munmap
0.80057883,-0.93786985,-0.6548438,-0.18880762,160,rt_sigreturn
0.69135034,-0.17863184,0.59345484,-1.716052,160,statfs
-0.2851759,1.9189409,0.45614296,0.16814567,160,mprotect
0.99282414,1.3436259,0.6798441,0.5574817,160,access
-1.1743823,0.94970524,1.3100599,0.05126752,160,epoll_ctl
0.34085926,0.040807396,1.2529287,-1.0872194,160,fstat
1.3519223,-0.5274075,-0.12760377,-0.70459527,160,kcmp
0.44585824,0.46563438,-0.5143889,1.507594,160,clock_gettime
-1.408121,1.0032943,-0.5585624,-0.60914403,160,gettid
1.7998754,0.23564059,-0.3436202,-0.6144124,160,rt_sigaction
0.29842272,0.47151756,-1.4465461,0.22017998,160,nanosleep
1.5325651,0.90969914,0.8045863,-0.35860965,160,alarm
0.12394336,0.86030483,1.5993286,-0.52443236,160,statx
-0.28293073,1.0342312,0.7622726,-1.506405,160,ftruncate
-1.0134172,0.79887915,-0.57677174,1.3100963,160,lstat
-0.36639142,0.5383851,1.497537,0.94687533,160,readlink
-0.05267831,1.7366242,0.8661762,-0.4790003,160,fallocate
0.86017674,-1.5533041,0.43226764,0.8035434,160,unlink
0.55503577,-0.024506051,0.72352934,1.7798426,160,getdents64
-0.62949246,-0.7011307,0.47402945,-1.1386906,160,setsockopt
0.6406106,0.6973462,1.316912,-1.1700721,160,pread64
-0.042505916,-1.485914,1.1561852,0.037308343,160,getsockopt
0.8457999,0.7027287,0.2236683,1.6555262,160,dup
-0.8452546,0.3499846,1.4145837,0.6120618,160,uname
-0.05479789,-1.5138637,0.3057231,-1.2695457,160,socket
-0.17272012,1.5458626,0.11677084,-1.1129856,160,prctl
0.84329563,1.3762865,0.21342234,-0.83146226,160,readlinkat
-1.2705551,1.0741037,-0.90455997,-0.19396235,160,timerfd_settime
0.4086856,-0.18903013,-0.9537271,1.2254666,160,epoll_pwait
0.14408723,-0.6166619,0.23921879,-1.055438,160,waitid
1.4869425,0.96817875,0.19494832,-0.9010023,160,sched_getaffinity
-0.90550756,-0.12183696,1.4936686,-0.5491545,160,inotify_add_watch
1.5716941,-0.4662665,-0.08024085,0.4441024,160,connect
0.9071128,0.50185674,-0.14454335,1.2851796,160,mount
1.1795737,-0.5480553,-0.5483576,-1.3709943,160,clone3
0.18382962,-1.5365416,0.35064447,-1.0629419,160,kill
-0.8835456,0.9291065,1.5061586,-0.115154766,160,geteuid
0.85875565,0.7333346,1.4919688,-0.36993542,160,memfd_create
0.3086366,-0.8240111,0.2855337,-1.7731947,160,accept4
-0.17793287,-0.27870786,1.3291583,-0.7582299,160,getuid
-0.06355815,0.09433299,-0.15553313,-1.5167799,160,getegid
-0.9330778,-0.3438879,1.2660819,-0.8079722,160,brk
1.0020292,0.759755,-0.29288372,0.6308982,160,wait4
-0.21109039,0.74939644,-0.7948462,-1.4733503,160,sched_getscheduler
0.16600938,-1.3373452,0.054106455,-0.21225792,160,getxattr
-1.1758387,0.22671676,-1.5060847,0.1830068,160,rename
-0.45788974,1.0597459,0.8802023,-1.3756888,160,getgid
-0.9020339,-1.3441479,0.81033236,0.75123394,160,socketpair
-0.95861185,0.016439658,-1.380141,0.026416456,160,sched_yield
-1.2612255,-0.17811656,0.2806909,-1.3961723,160,fstatfs
1.8897125,0.36455643,-0.47206694,-0.27062383,160,clone
-0.1383814,0.10457314,0.3450444,-1.9274704,160,prlimit64
1.1878858,-0.29816645,-0.24435852,-1.5215061,160,getpriority
-0.76408464,-0.8533021,1.6389263,-0.044385318,160,getsockname
0.96830386,0.54950625,-0.92006403,0.8456243,160,tgkill
0.35397235,-0.037086092,0.40472645,-1.0032489,160,pipe2
1.7474545,0.8403611,0.20311695,-0.035420623,160,bpf
-1.5242811,0.49011877,-0.3932339,1.1321295,160,shmat
-0.6698398,-0.7537893,1.5412682,-0.11149541,160,mkdir
-0.03546553,-0.2153883,1.8447129,-0.20816176,160,shmctl
-0.6862131,-0.12490146,-0.36602813,1.7354908,160,shmdt
-0.12940902,0.28566524,0.7276938,1.1197008,160,eventfd2
0.59292793,0.8016998,1.1907113,1.2296396,160,arch_prctl
-1.2063669,0.10516513,0.56700534,-1.2263967,160,pwrite64
-0.18518783,-0.19935189,0.84710497,-0.116758734,160,fadvise64
-1.2533886,-0.39599025,0.84884,-0.9194181,160,faccessat2
1.9488456,-0.35305014,0.27717978,0.022958186,160,stat
-1.6346974,0.7753714,-0.749021,-0.3929822,160,getppid
-1.0141052,-1.2629585,1.1220073,0.2324441,160,bind
-0.9212574,0.43272403,1.7044294,-0.24280462,160,execve
1.0724356,0.66752523,-0.40133688,-1.3715985,160,umask
-0.15065607,0.2186951,1.1423497,-1.1124411,160,clock_nanosleep
-1.0832012,-0.76680964,-0.54811424,-0.029654292,160,seccomp
-0.9665493,-0.94015425,1.0117557,1.019384,160,shmget
0.4510464,0.67695856,-0.34053335,1.5846534,160,readahead
0.26871848,-0.1467234,0.65899223,1.8057177,160,recvmmsg
-0.043314025,1.0301397,1.6607091,-0.20054978,160,setresgid
1.4761455,0.4804538,-0.43561858,-1.1833826,160,select
1.3770691,1.1044711,0.34274116,-0.5000715,160,umount2
-1.812184,-0.7611337,-0.14103763,0.34171987,160,shutdown
-1.5752861,0.7069586,-0.7055807,-0.3627551,160,sysinfo
-0.6051627,0.011729922,0.7646977,-1.7460922,160,sigaltstack
-1.028723,-0.5234842,0.6812317,1.4605905,160,getpeername
-1.0371436,1.2286546,0.53299993,-1.0633211,160,epoll_create1
0.030006688,1.2432644,0.4520579,1.4996787,160,dup2
-0.5716888,-0.16861242,0.18738465,-0.17969479,160,utimensat
-0.6742707,0.041773826,0.15382433,1.630256,160,sched_setscheduler
0.7699623,0.62610066,0.22637257,0.32205063,160,set_tid_address
0.38478002,0.70697206,0.14889419,1.8248192,160,set_robust_list
-1.6699661,0.672666,0.76246655,-0.3429405,160,rseq
0.17685702,-0.8920476,-1.3535318,-1.1535288,160,accept
-1.346973,1.0011592,1.052559,-0.2747053,160,getcwd
-1.613087,0.7386446,-0.27536288,0.6119847,160,restart_
-0.39827156,1.0016395,-1.2337362,-0.13462201,160,fdatasync
-1.1463195,0.98313516,0.7134478,-0.61455935,160,fsync
0.36756325,0.8273572,-1.7385482,0.39727494,160,gettimeofday
-0.5790366,-1.2165606,0.17652433,-0.6176741,160,setpriority
-0.009200195,1.1905218,1.5932256,-0.21024962,160,flock
1.1921673,-0.36101538,0.74188757,1.3776821,160,symlink
0.27348867,-1.0672585,0.34347063,1.6334597,160,syslog
0.396752,-0.7874282,1.1759957,-0.7010191,160,close_range
1.6433607,0.977096,0.009321239,-0.58699405,160,dup3
-1.2210757,0.12599847,0.93328446,0.24535732,160,linkat
-0.89075774,1.0546856,-0.23683593,-0.93602467,160,capget
-0.3173509,1.1787502,0.73455226,-1.4036626,160,mkdirat
-1.3872317,0.8842135,1.135393,0.06810099,160,capset
0.6052594,0.79794765,-0.8146926,-1.5274868,160,sched_get_priority_min
-1.5928961,-0.46226802,-1.1173733,0.02160565,160,signalfd4
-1.3046631,0.18261746,0.9143597,-1.1720669,160,removexattr
-0.11339454,-1.968949,0.2694045,-0.19442832,160,getresuid
0.8973414,-1.6524477,0.39747903,0.553358,160,fchmod
0.056694902,1.3242835,1.3423063,0.66428316,160,mincore
-1.6091849,0.8468793,-0.614769,-0.5615861,160,sched_get_priority_max
0.62669,-0.23717071,-1.5551952,-0.3129286,160,personality
-1.3746655,-1.3516843,-0.46654922,0.0038834335,160,inotify_init1
-1.0827935,1.199965,-0.78329897,-0.8798208,160,chmod
1.896106,-0.56170166,-0.27351844,-0.12025077,160,unshare
1.3376355,0.56023264,0.3078313,1.342427,160,inotify_init
0.50853133,-0.94346285,1.0334835,-1.2481692,160,rmdir
-0.55063075,-0.5461039,-1.4974812,0.5236513,160,setreuid
-1.0979675,-1.1766785,-0.9555253,-0.7048875,160,setsid
-0.67357194,-0.054488625,0.21868281,-0.45910877,160,getresgid
-0.9901669,-1.6243767,-0.074208505,0.45893052,160,setxattr
-0.6253467,-0.6361024,0.13694134,1.7848142,160,chown
1.41992,-0.91106725,-1.0285559,-0.30960602,160,inotify_rm_watch
0.96380943,-0.66429925,-0.5990658,-1.1687278,160,pivot_root
0.4088281,-1.3598632,-1.1058517,0.08226232,160,setregid
1.5790112,-0.17948575,-1.1922009,-0.2305764,160,vfork
-0.75635684,0.20821428,1.7937155,-0.0033436976,160,getpgrp
1.4019483,0.06456387,-1.3258224,0.5220797,160,setpgid
-1.723259,2.4067316,-0.22422081,0.31974378,160,chdir
0.0,0.0,0.0,0.0,161,recvmsg
-0.3729422,0.46162868,-1.4079624,0.88276815,161,futex
-0.23893368,-1.2241182,0.0152977705,-0.026207149,161,epoll_wait
0.5225102,0.010118567,-0.72080845,-0.785117,161,writev
-1.7779199,-0.19873329,0.6612665,0.3107697,161,poll
0.71325594,-0.67952985,-0.1688744,-0.17372292,161,ioctl
0.7671719,0.21961434,0.10327195,0.7606943,161,read
-0.019185908,0.07190649,-0.5070449,-0.44837102,161,setitimer
1.1344306,1.0429318,-0.85884416,-0.91841257,161,getrusage
-0.09812071,0.19319302,-0.3319645,0.85561466,161,write
-1.0634817,0.26240242,-0.6385012,0.33282024,161,sendto
1.9342091,-0.2250629,-0.1602887,-0.27828586,161,rt_sigprocmask
0.7876181,0.5275098,0.14897856,0.6952552,161,getpid
